"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","ARCHIVE","Display Value","Numeric","Low","High","Comments"
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","VCT","MLE","DEC2019","13.7 [13.2-14.2]","13.70000","13.20000","14.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","GUY","BTSX","DEC2019","6.3 [6.1-6.5]","6.30000","6.10000","6.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","HND","MLE","DEC2019","6.6 [6.4-6.9]","6.60000","6.40000","6.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","JAM","BTSX","DEC2019","4.2 [4-4.3]","4.20000","4.00000","4.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","MEX","FMLE","DEC2019","2.1 [2-2.2]","2.10000","2.00000","2.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","ALB","BTSX","DEC2019","7.9 [7.6-8.2]","7.90000","7.60000","8.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","HRV","BTSX","DEC2019","11.3 [10.8-11.7]","11.30000","10.80000","11.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","CYP","FMLE","DEC2019","4.8 [4.7-5]","4.80000","4.70000","5.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","CZE","MLE","DEC2019","22.4 [21.8-23]","22.40000","21.80000","23.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","EST","FMLE","DEC2019","5.5 [5.3-5.7]","5.50000","5.30000","5.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","FIN","MLE","DEC2019","20 [19.3-20.7]","20.00000","19.30000","20.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","FRA","BTSX","DEC2019","12.6 [12.2-13]","12.60000","12.20000","13.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","DEU","MLE","DEC2019","20.6 [20.1-21]","20.60000","20.10000","21.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","GRC","BTSX","DEC2019","10.4 [9.9-11]","10.40000","9.90000","11.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","HUN","FMLE","DEC2019","4.5 [4.4-4.7]","4.50000","4.40000","4.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","IRL","BTSX","DEC2019","13 [12.6-13.4]","13.00000","12.60000","13.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","ISR","FMLE","DEC2019","1.4 [1.4-1.5]","1.40000","1.40000","1.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","ITA","MLE","DEC2019","12.5 [12.2-12.8]","12.50000","12.20000","12.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","KGZ","FMLE","DEC2019","1.7 [1.6-1.7]","1.70000","1.60000","1.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","LVA","MLE","DEC2019","21.7 [21-22.4]","21.70000","21.00000","22.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","LUX","BTSX","DEC2019","12.6 [12.3-12.9]","12.60000","12.30000","12.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","MLT","MLE","DEC2019","13.2 [12.8-13.7]","13.20000","12.80000","13.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","MNE","BTSX","DEC2019","11 [10.5-11.6]","11.00000","10.50000","11.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","NLD","FMLE","DEC2019","4.5 [4.4-4.6]","4.50000","4.40000","4.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","POL","BTSX","DEC2019","11.4 [11-11.7]","11.40000","11.00000","11.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","PRT","FMLE","DEC2019","5.9 [5.7-6.1]","5.90000","5.70000","6.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","MDA","MLE","DEC2019","29.2 [27.4-30.9]","29.20000","27.40000","30.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","RUS","FMLE","DEC2019","7.3 [7-7.6]","7.30000","7.00000","7.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","SMR","MLE","DEC2019",".","","","",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","SRB","BTSX","DEC2019","11.1 [10.7-11.4]","11.10000","10.70000","11.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","SVN","MLE","DEC2019","18.4 [18-18.9]","18.40000","18.00000","18.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","ESP","BTSX","DEC2019","10 [9.7-10.3]","10.00000","9.70000","10.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","SWE","FMLE","DEC2019","3.8 [3.7-4]","3.80000","3.70000","4.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","TJK","BTSX","DEC2019","3.3 [3-3.5]","3.30000","3.00000","3.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","MKD","FMLE","DEC2019","2.8 [2.7-3]","2.80000","2.70000","3.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","TUR","MLE","DEC2019","3.7 [3.5-3.8]","3.70000","3.50000","3.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","UKR","FMLE","DEC2019","4 [3.8-4.2]","4.00000","3.80000","4.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","GBR","MLE","DEC2019","18.4 [17.9-18.9]","18.40000","17.90000","18.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","ALB","FMLE","DEC2019","2.6 [2.5-2.7]","2.60000","2.50000","2.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","AND","MLE","DEC2019","18 [17.4-18.5]","18.00000","17.40000","18.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","AUT","BTSX","DEC2019","12 [11.7-12.3]","12.00000","11.70000","12.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","VEN","BTSX","DEC2019","8.5 [8.2-8.7]","8.50000","8.20000","8.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","AFG","FMLE","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","DJI","BTSX","DEC2019","0.7 [0.7-0.8]","0.70000","0.70000","0.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","EGY","FMLE","DEC2019","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","IRN","MLE","DEC2019","1.9 [1.7-2.1]","1.90000","1.70000","2.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","JOR","FMLE","DEC2019","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","KWT","MLE","DEC2019","0.1 [0-0.1]","0.10000","0.00000","0.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","LBN","BTSX","DEC2019","1.5 [1.5-1.6]","1.50000","1.50000","1.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","MAR","MLE","DEC2019","1.8 [1.7-1.9]","1.80000","1.70000","1.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","OMN","BTSX","DEC2019","0.8 [0.7-0.8]","0.80000","0.70000","0.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","PAK","FMLE","DEC2019","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","SAU","BTSX","DEC2019","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","SOM","FMLE","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","SDN","MLE","DEC2019","0.9 [0.8-1]","0.90000","0.80000","1.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","SYR","BTSX","DEC2019","0.3 [0.3-0.3]","0.30000","0.30000","0.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","TUN","FMLE","DEC2019","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","AZE","FMLE","DEC2019","0.8 [0.8-0.9]","0.80000","0.80000","0.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","AZE","MLE","DEC2019","1.5 [1.4-1.5]","1.50000","1.40000","1.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","BEL","BTSX","DEC2019","11.4 [11.1-11.6]","11.40000","11.10000","11.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","BIH","FMLE","DEC2019","2.5 [2.4-2.7]","2.50000","2.40000","2.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","ARE","MLE","DEC2019","4.8 [4.5-5]","4.80000","4.50000","5.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","SEAR","BGD","BTSX","DEC2019","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","SEAR","BTN","MLE","DEC2019","0.9 [0.9-1]","0.90000","0.90000","1.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","SEAR","IND","BTSX","DEC2019","4.3 [4.1-4.5]","4.30000","4.10000","4.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","SEAR","IDN","FMLE","DEC2019","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","SEAR","MMR","BTSX","DEC2019","2.9 [2.7-3.1]","2.90000","2.70000","3.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","SEAR","NPL","FMLE","DEC2019","0.7 [0.6-0.7]","0.70000","0.60000","0.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","SEAR","LKA","MLE","DEC2019","7 [6.7-7.4]","7.00000","6.70000","7.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","SEAR","TLS","FMLE","DEC2019","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","AUS","MLE","DEC2019","19.4 [18.8-19.9]","19.40000","18.80000","19.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","BRN","BTSX","DEC2019","0.4 [0.4-0.5]","0.40000","0.40000","0.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","CHN","MLE","DEC2019","11.5 [11.1-12]","11.50000","11.10000","12.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","COK","BTSX","DEC2019","10.6 [10.3-10.8]","10.60000","10.30000","10.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","FJI","FMLE","DEC2019","0.7 [0.7-0.8]","0.70000","0.70000","0.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","KIR","BTSX","DEC2019","0.4 [0.4-0.5]","0.40000","0.40000","0.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","LAO","FMLE","DEC2019","3.3 [3.2-3.5]","3.30000","3.20000","3.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","MYS","MLE","DEC2019","1.6 [1.5-1.7]","1.60000","1.50000","1.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","FSM","FMLE","DEC2019","0.6 [0.6-0.6]","0.60000","0.60000","0.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","MNG","MLE","DEC2019","12.8 [12.4-13.3]","12.80000","12.40000","13.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","NZL","BTSX","DEC2019","11.4 [11-11.7]","11.40000","11.00000","11.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","NZL","FMLE","DEC2019","4.6 [4.5-4.8]","4.60000","4.50000","4.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","NIU","MLE","DEC2019","12 [11.6-12.4]","12.00000","11.60000","12.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","PNG","BTSX","DEC2019","1.7 [1.6-1.8]","1.70000","1.60000","1.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","PHL","FMLE","DEC2019","2.2 [2.1-2.3]","2.20000","2.10000","2.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","PHL","MLE","DEC2019","11.3 [10.8-11.8]","11.30000","10.80000","11.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","WSM","BTSX","DEC2019","3 [2.9-3.1]","3.00000","2.90000","3.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","SGP","FMLE","DEC2019","0.9 [0.9-0.9]","0.90000","0.90000","0.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","TON","BTSX","DEC2019","1.4 [1.3-1.5]","1.40000","1.30000","1.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","TUV","FMLE","DEC2019","0.4 [0.4-0.5]","0.40000","0.40000","0.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","VUT","MLE","DEC2019","2 [1.9-2.1]","2.00000","1.90000","2.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","DZA","FMLE","DEC2019","0.2 [0.1-0.2]","0.20000","0.10000","0.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","DZA","BTSX","DEC2019","0.9 [0.9-1]","0.90000","0.90000","1.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","NGA","BTSX","DEC2019","13.4 [12.8-13.9]","13.40000","12.80000","13.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","NGA","MLE","DEC2019","21.9 [21-22.8]","21.90000","21.00000","22.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","STP","BTSX","DEC2019","8.3 [7.9-8.7]","8.30000","7.90000","8.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","STP","MLE","DEC2019","14 [13.4-14.7]","14.00000","13.40000","14.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","MUS","FMLE","DEC2019","1 [1-1.1]","1.00000","1.00000","1.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","MUS","MLE","DEC2019","6.6 [6.3-6.8]","6.60000","6.30000","6.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","MRT","FMLE","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","MLI","MLE","DEC2019","2.2 [2-2.3]","2.20000","2.00000","2.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","LBR","BTSX","DEC2019","5.3 [5.1-5.5]","5.30000","5.10000","5.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","LSO","FMLE","DEC2019","1.3 [1.2-1.3]","1.30000","1.20000","1.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","KEN","MLE","DEC2019","5.8 [5.5-6.2]","5.80000","5.50000","6.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","KEN","BTSX","DEC2019","3.4 [3.2-3.5]","3.40000","3.20000","3.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","GMB","FMLE","DEC2019","1.1 [1-1.1]","1.10000","1.00000","1.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","GMB","MLE","DEC2019","6.6 [6.4-6.9]","6.60000","6.40000","6.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","GAB","FMLE","DEC2019","4.4 [4.2-4.5]","4.40000","4.20000","4.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","ETH","MLE","DEC2019","5 [4.7-5.3]","5.00000","4.70000","5.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","COD","BTSX","DEC2019","2.5 [2.4-2.6]","2.50000","2.40000","2.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","CIV","FMLE","DEC2019","2.4 [2.3-2.6]","2.40000","2.30000","2.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","COG","BTSX","DEC2019","7.8 [7.4-8.2]","7.80000","7.40000","8.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","COG","FMLE","DEC2019","2.3 [2.2-2.4]","2.30000","2.20000","2.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","CMR","MLE","DEC2019","14.7 [14-15.3]","14.70000","14.00000","15.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","CMR","BTSX","DEC2019","8.7 [8.4-9.1]","8.70000","8.40000","9.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","CPV","FMLE","DEC2019","2.5 [2.4-2.7]","2.50000","2.40000","2.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","BDI","MLE","DEC2019","13 [12.3-13.7]","13.00000","12.30000","13.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","BDI","BTSX","DEC2019","7.5 [7.1-7.9]","7.50000","7.10000","7.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","BEN","BTSX","DEC2019","2.4 [2.2-2.5]","2.40000","2.20000","2.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","AGO","FMLE","DEC2019","2.3 [2.2-2.3]","2.30000","2.20000","2.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","AGO","MLE","DEC2019","14.7 [14.2-15.2]","14.70000","14.20000","15.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","ZAF","FMLE","DEC2019","3.2 [3.1-3.4]","3.20000","3.10000","3.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","ZAF","BTSX","DEC2019","9.3 [8.9-9.6]","9.30000","8.90000","9.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","SSD","MLE","DEC2019",".","","","",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","SSD","FMLE","DEC2019",".","","","",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","SWZ","BTSX","DEC2019","6.8 [6.5-7]","6.80000","6.50000","7.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","JAM","FMLE","DEC2019","1.2 [1.2-1.3]","1.20000","1.20000","1.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","PRY","BTSX","DEC2019","7.2 [7-7.5]","7.20000","7.00000","7.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","PRY","MLE","DEC2019","12.2 [11.7-12.7]","12.20000","11.70000","12.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","KNA","BTSX","DEC2019","9.3 [9.1-9.5]","9.30000","9.10000","9.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","KNA","MLE","DEC2019","15.2 [14.9-15.6]","15.20000","14.90000","15.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","TZA","BTSX","DEC2019","9.4 [9-9.8]","9.40000","9.00000","9.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","TZA","MLE","DEC2019","16 [15.3-16.8]","16.00000","15.30000","16.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","ZMB","FMLE","DEC2019","1.3 [1.3-1.4]","1.30000","1.30000","1.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","ZWE","BTSX","DEC2019","3.5 [3.3-3.6]","3.50000","3.30000","3.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","ZWE","MLE","DEC2019","6.1 [5.9-6.3]","6.10000","5.90000","6.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","BRB","FMLE","DEC2019","2.9 [2.8-2.9]","2.90000","2.80000","2.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","BRB","BTSX","DEC2019","9.6 [9.3-9.9]","9.60000","9.30000","9.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","BLZ","FMLE","DEC2019","2.2 [2.1-2.3]","2.20000","2.10000","2.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","BOL","BTSX","DEC2019","5.9 [5.7-6.2]","5.90000","5.70000","6.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","CHL","MLE","DEC2019","15 [14.6-15.5]","15.00000","14.60000","15.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","COL","FMLE","DEC2019","1.6 [1.5-1.6]","1.60000","1.50000","1.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","CRI","MLE","DEC2019","8 [7.7-8.3]","8.00000","7.70000","8.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","CRI","FMLE","DEC2019","1.4 [1.4-1.5]","1.40000","1.40000","1.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","ECU","BTSX","DEC2019","4.4 [4.3-4.6]","4.40000","4.30000","4.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","ECU","MLE","DEC2019","7.4 [7.2-7.7]","7.40000","7.20000","7.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","SLV","FMLE","DEC2019","1.1 [1.1-1.2]","1.10000","1.10000","1.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","GRD","BTSX","DEC2019","8.1 [7.8-8.3]","8.10000","7.80000","8.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","HTI","MLE","DEC2019","10 [9.8-10.2]","10.00000","9.80000","10.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","HND","FMLE","DEC2019","1.2 [1.1-1.2]","1.20000","1.10000","1.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","JAM","MLE","DEC2019","6.8 [6.4-7.1]","6.80000","6.40000","7.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","TTO","FMLE","DEC2019","2.5 [2.4-2.5]","2.50000","2.40000","2.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","TTO","BTSX","DEC2019","8.4 [8.1-8.6]","8.40000","8.10000","8.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","USA","MLE","DEC2019","15 [14.7-15.4]","15.00000","14.70000","15.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","USA","FMLE","DEC2019","4.1 [4-4.2]","4.10000","4.00000","4.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","URY","BTSX","DEC2019","9.2 [8.9-9.5]","9.20000","8.90000","9.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","AZE","FMLE","DEC2019","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","FIN","FMLE","DEC2019","5.5 [5.4-5.7]","5.50000","5.40000","5.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","FIN","BTSX","DEC2019","10.7 [10.3-11.1]","10.70000","10.30000","11.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","FRA","MLE","DEC2019","19.6 [19.1-20]","19.60000","19.10000","20.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","FRA","FMLE","DEC2019","5.4 [5.3-5.6]","5.40000","5.30000","5.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","GEO","BTSX","DEC2019","10.4 [10-10.8]","10.40000","10.00000","10.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","HUN","BTSX","DEC2019","11.4 [11-11.8]","11.40000","11.00000","11.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","HUN","MLE","DEC2019","19.1 [18.5-19.8]","19.10000","18.50000","19.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","ISL","FMLE","DEC2019","3 [2.9-3.1]","3.00000","2.90000","3.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","IRL","BTSX","DEC2019","12.3 [12.1-12.6]","12.30000","12.10000","12.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","IRL","MLE","DEC2019","19.2 [18.8-19.7]","19.20000","18.80000","19.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","KGZ","FMLE","DEC2019","3.2 [3-3.3]","3.20000","3.00000","3.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","KGZ","BTSX","DEC2019","6.2 [5.9-6.5]","6.20000","5.90000","6.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","LVA","FMLE","DEC2019","5.7 [5.5-5.8]","5.70000","5.50000","5.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","LTU","BTSX","DEC2019","15.1 [14.7-15.6]","15.10000","14.70000","15.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","MCO","MLE","DEC2019",".","","","",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","MNE","FMLE","DEC2019","4.4 [4.2-4.6]","4.40000","4.20000","4.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","NLD","MLE","DEC2019","16.4 [16.1-16.8]","16.40000","16.10000","16.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","NLD","FMLE","DEC2019","3.6 [3.5-3.7]","3.60000","3.50000","3.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","MDA","BTSX","DEC2019","15.2 [14.4-15.9]","15.20000","14.40000","15.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","MDA","MLE","DEC2019","25.2 [24-26.4]","25.20000","24.00000","26.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","ROU","FMLE","DEC2019","5 [4.9-5.2]","5.00000","4.90000","5.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","RUS","BTSX","DEC2019","15.8 [15.2-16.5]","15.80000","15.20000","16.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","SVK","MLE","DEC2019","18.9 [18.3-19.5]","18.90000","18.30000","19.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","SVN","FMLE","DEC2019","4.7 [4.6-4.8]","4.70000","4.60000","4.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","ESP","MLE","DEC2019","16.9 [16.4-17.4]","16.90000","16.40000","17.40000",""
