"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"cpmo","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","PRLM","","","","48.1 [45.6-50.5]","48.06973","45.63845","50.51017",""
"cpmo","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","NHLM","","","","59.7 [58.5-60.9]","59.70509","58.48842","60.90994",""
"cpmo","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","SHLM","","","","57.6 [56.5-58.8]","57.62112","56.46001","58.77387",""
"cpmo","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","SHLM","","","","55.1 [53.7-56.5]","55.10364","53.67304","56.52584",""
"cpmo","EQ_MICS","PUBLISHED","2011","EUR","BIH","","PRLM","","","","6.0 [4.5-8.1]","6.02399","4.45046","8.10667",""
"cpmo","EQ_MICS","PUBLISHED","2012","EUR","BLR","","NHLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"cpmo","EQ_RHS","PUBLISHED","1991","AMR","BLZ","","NHLM","","","","33.6 [23.9-45.0]","33.60000","23.87096","44.95288",""
"cpmo","EQ_RHS","PUBLISHED","1991","AMR","BLZ","","SHLM","","","","50.5 [44.7-56.2]","50.45537","44.65040","56.24809",""
"cpmo","EQ_DHS","PUBLISHED","1994","AMR","BOL","","PRLM","","","","11.5 [10.0-13.3]","11.53089","9.97289","13.29634",""
"cpmo","EQ_DHS","PUBLISHED","2003","AMR","BOL","","NHLM","","","","17.8 [15.1-20.9]","17.78226","15.05704","20.87948",""
"cpmo","EQ_DHS","PUBLISHED","2008","AMR","BOL","","SHLM","","","","42.6 [40.7-44.5]","42.58774","40.66687","44.53125",""
"cpmo","EQ_MICS","PUBLISHED","2012","AMR","BRB","","PRLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"cpmo","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","PRLM","","","","65.9 [62.4-69.2]","65.89764","62.44348","69.19086",""
"cpmo","EQ_MICS","PUBLISHED","2006","AFR","CAF","","NHLM","","","","1.8 [1.3-2.5]","1.78789","1.27415","2.50353",""
"cpmo","EQ_MICS","PUBLISHED","2006","AFR","CAF","","SHLM","","","","29.3 [25.8-33.0]","29.27037","25.78962","33.01193",""
"cpmo","EQ_MICS","PUBLISHED","2010","AFR","CAF","","SHLM","","","","27.2 [22.9-32.0]","27.20596","22.89628","31.99028",""
"cpmo","EQ_DHS","PUBLISHED","1998","AFR","CIV","","PRLM","","","","10.4 [7.4-14.6]","10.41839","7.35444","14.55823",""
"cpmo","EQ_DHS","PUBLISHED","2011","AFR","CIV","","NHLM","","","","9.3 [8.1-10.5]","9.25462","8.11218","10.53950",""
"cpmo","EQ_DHS","PUBLISHED","1998","AFR","CMR","","NHLM","","","","1.8 [1.2-2.6]","1.78870","1.22430","2.60640",""
"cpmo","EQ_DHS","PUBLISHED","1998","AFR","CMR","","SHLM","","","","14.4 [12.2-17.0]","14.40791","12.16398","16.98574",""
"cpmo","EQ_MICS","PUBLISHED","2006","AFR","CMR","","PRLM","","","","11.6 [10.1-13.4]","11.64391","10.11792","13.36584",""
"cpmo","EQ_DHS","PUBLISHED","2011","AFR","CMR","","PRLM","","","","12.5 [11.2-14.0]","12.52622","11.16406","14.02832",""
"cpmo","EQ_DHS","PUBLISHED","2007","AFR","COD","","NHLM","","","","2.5 [1.6-3.9]","2.49400","1.57198","3.93519",""
"cpmo","EQ_DHS","PUBLISHED","2007","AFR","COD","","SHLM","","","","9.8 [8.0-12.0]","9.80716","7.95743","12.03067",""
"cpmo","EQ_MICS","PUBLISHED","2010","AFR","COD","","SHLM","","","","9.7 [8.0-11.7]","9.66026","7.97244","11.66012",""
"cpmo","EQ_DHS","PUBLISHED","2005","AFR","COG","","PRLM","","","","8.9 [7.2-11.0]","8.92436","7.22379","10.97789",""
"cpmo","EQ_DHS","PUBLISHED","1995","AMR","COL","","NHLM","","","","45.4 [39.9-51.1]","45.43053","39.91699","51.05845",""
"cpmo","EQ_DHS","PUBLISHED","2000","AMR","COL","","NHLM","","","","55.5 [49.2-61.6]","55.48943","49.23053","61.57891",""
"cpmo","EQ_DHS","PUBLISHED","2000","AMR","COL","","SHLM","","","","66.0 [64.3-67.7]","66.02646","64.27731","67.73296",""
"cpmo","EQ_DHS","PUBLISHED","2010","AMR","COL","","PRLM","","","","73.8 [72.6-75.0]","73.83004","72.59166","75.03172",""
"cpmo","EQ_DHS","PUBLISHED","2015","AMR","COL","","PRLM","","","","77.1 [75.5-78.6]","77.08663","75.45844","78.63740",""
"cpmo","EQ_DHS","PUBLISHED","2012","AFR","COM","","NHLM","","","","10.7 [8.3-13.7]","10.69138","8.27587","13.70656",""
"cpmo","EQ_RHS","PUBLISHED","1998","AFR","CPV","","SHLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"cpmo","EQ_MICS","PUBLISHED","2011","AMR","CRI","","PRLM","","","","75.0 [70.9-78.6]","74.99233","70.94420","78.64622",""
"cpmo","EQ_MICS","PUBLISHED","2014","AMR","CUB","","NHLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"cpmo","EQ_MICS","PUBLISHED","2014","AMR","CUB","","SHLM","","","","72.0 [69.2-74.7]","72.01951","69.20925","74.66715",""
"cpmo","EQ_MICS","PUBLISHED","2006","EMR","DJI","","SHLM","","","","32.5 [27.2-38.4]","32.52953","27.17822","38.37920",""
"cpmo","EQ_DHS","PUBLISHED","1999","AMR","DOM","","PRLM","","","","64.3 [58.3-69.8]","64.25047","58.32844","69.76714",""
"cpmo","EQ_DHS","PUBLISHED","2007","AMR","DOM","","NHLM","","","","68.0 [64.0-71.8]","68.04456","64.03981","71.79972",""
"cpmo","EQ_DHS","PUBLISHED","2013","AMR","DOM","","NHLM","","","","59.9 [51.6-67.7]","59.90892","51.63116","67.65744",""
"cpmo","EQ_DHS","PUBLISHED","2013","AMR","DOM","","SHLM","","","","67.6 [65.0-70.1]","67.57984","64.95573","70.09792",""
"cpmo","EQ_MICS","PUBLISHED","2012","AFR","DZA","","PRLM","","","","48.3 [46.0-50.6]","48.32133","46.03521","50.61452",""
"cpmo","EQ_RHS","PUBLISHED","1994","AMR","ECU","","PRLM","","","","39.6 [37.3-41.9]","39.57253","37.30242","41.88849",""
"cpmo","EQ_RHS","PUBLISHED","2004","AMR","ECU","","NHLM","","","","37.8 [30.6-45.5]","37.79566","30.63404","45.53254",""
"cpmo","EQ_RHS","PUBLISHED","2004","AMR","ECU","","SHLM","","","","63.9 [61.7-66.1]","63.88884","61.65424","66.06489",""
"cpmo","EQ_DHS","PUBLISHED","1995","EMR","EGY","","SHLM","","","","51.4 [49.6-53.3]","51.42018","49.56184","53.27460",""
"cpmo","EQ_DHS","PUBLISHED","2005","EMR","EGY","","PRLM","","","","60.3 [56.8-63.7]","60.33282","56.81402","63.74785",""
"cpmo","EQ_DHS","PUBLISHED","2014","EMR","EGY","","NHLM","","","","57.9 [55.6-60.1]","57.86229","55.59124","60.10056",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","ETH","","NHLM","","","","3.7 [3.1-4.3]","3.67583","3.12134","4.32442",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","ETH","","SHLM","","","","33.0 [28.8-37.5]","33.04478","28.84228","37.53661",""
"cpmo","EQ_DHS","PUBLISHED","2011","AFR","ETH","","PRLM","","","","33.7 [30.7-36.9]","33.73511","30.69786","36.91280",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","GAB","","PRLM","","","","7.7 [6.3-9.5]","7.71840","6.27003","9.46755",""
"cpmo","EQ_MICS","PUBLISHED","2005","EUR","GEO","","NHLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"cpmo","EQ_DHS","PUBLISHED","1993","AFR","GHA","","SHLM","","","","25.0 [20.4-30.3]","25.00000","20.36328","30.29092",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","GHA","","PRLM","","","","20.7 [17.3-24.6]","20.72167","17.28658","24.63604",""
"cpmo","EQ_MICS","PUBLISHED","2011","AFR","GHA","","NHLM","","","","17.9 [15.9-20.1]","17.88787","15.90008","20.06490",""
"cpmo","EQ_MICS","PUBLISHED","2011","AFR","GHA","","SHLM","","","","25.6 [23.3-27.9]","25.57307","23.33293","27.94988",""
"cpmo","EQ_DHS","PUBLISHED","2014","AFR","GHA","","SHLM","","","","23.1 [20.7-25.6]","23.05752","20.68887","25.60978",""
"cpmo","EQ_DHS","PUBLISHED","2005","AFR","GIN","","PRLM","","","","9.3 [6.8-12.7]","9.30847","6.76589","12.67664",""
"cpmo","EQ_MICS","PUBLISHED","2005","AFR","GMB","","NHLM","","","","No data","","","","Not available."
"cpmo","EQ_DHS","PUBLISHED","2013","AFR","GMB","","NHLM","","","","5.5 [4.5-6.7]","5.48442","4.49431","6.67739",""
"cpmo","EQ_DHS","PUBLISHED","2013","AFR","GMB","","SHLM","","","","15.0 [12.4-18.1]","15.03402","12.43678","18.06178",""
"cpmo","EQ_MICS","PUBLISHED","2014","AFR","GNB","","PRLM","","","","14.5 [12.5-16.8]","14.54972","12.52392","16.84012",""
"cpmo","EQ_DHS","PUBLISHED","1995","AMR","GTM","","PRLM","","","","28.3 [25.2-31.7]","28.31650","25.18194","31.67605",""
"cpmo","EQ_RHS","PUBLISHED","2002","AMR","GTM","","NHLM","","","","18.2 [16.3-20.3]","18.20457","16.25225","20.33448",""
"cpmo","EQ_RHS","PUBLISHED","2002","AMR","GTM","","SHLM","","","","54.6 [50.2-58.8]","54.55674","50.20673","58.83829",""
"cpmo","EQ_RHS","PUBLISHED","2008","AMR","GTM","","SHLM","","","","No data","","","","Not available."
"cpmo","EQ_MICS","PUBLISHED","2006","AMR","GUY","","PRLM","","","","32.2 [28.7-35.8]","32.17160","28.72042","35.82904",""
"cpmo","EQ_MICS","PUBLISHED","2014","AMR","GUY","","NHLM","","","","29.3 [18.0-43.9]","29.27302","17.96332","43.89347",""
"cpmo","EQ_RHS","PUBLISHED","1991","AMR","HND","","NHLM","","","","18.6 [15.7-21.9]","18.58609","15.65352","21.92525",""
"cpmo","EQ_RHS","PUBLISHED","1991","AMR","HND","","SHLM","","","","53.0 [49.6-56.4]","53.01205","49.55855","56.43694",""
"cpmo","EQ_RHS","PUBLISHED","2001","AMR","HND","","PRLM","","","","49.6 [47.1-52.1]","49.59756","47.12273","52.07437",""
"cpmo","EQ_DHS","PUBLISHED","2005","AMR","HND","","PRLM","","","","55.5 [54.2-56.9]","55.54312","54.22477","56.85371",""
"cpmo","EQ_DHS","PUBLISHED","1994","AMR","HTI","","NHLM","","","","8.4 [6.5-10.8]","8.42499","6.51792","10.82543",""
"cpmo","EQ_DHS","PUBLISHED","2000","AMR","HTI","","SHLM","","","","29.7 [25.5-34.2]","29.70316","25.52744","34.24781",""
"cpmo","EQ_DHS","PUBLISHED","2012","AMR","HTI","","PRLM","","","","31.7 [29.5-34.0]","31.70967","29.50171","34.00317",""
"cpmo","EQ_DHS","PUBLISHED","1997","SEAR","IDN","","NHLM","","","","42.7 [39.6-45.8]","42.70394","39.63432","45.83081",""
"cpmo","EQ_DHS","PUBLISHED","2002","SEAR","IDN","","NHLM","","","","44.8 [40.5-49.1]","44.76255","40.52177","49.08091",""
"cpmo","EQ_DHS","PUBLISHED","2002","SEAR","IDN","","SHLM","","","","58.0 [56.3-59.6]","57.95689","56.33284","59.56388",""
"cpmo","EQ_DHS","PUBLISHED","2007","SEAR","IDN","","SHLM","","","","59.4 [58.2-60.6]","59.42647","58.22358","60.61815",""
"cpmo","EQ_DHS","PUBLISHED","1998","SEAR","IND","","PRLM","","","","49.1 [47.9-50.2]","49.08051","47.94413","50.21785",""
"cpmo","EQ_MICS","PUBLISHED","2006","EMR","IRQ","","NHLM","","","","29.1 [27.2-31.2]","29.13668","27.19110","31.16189",""
"cpmo","EQ_MICS","PUBLISHED","2011","EMR","IRQ","","SHLM","","","","35.5 [34.0-37.0]","35.49360","34.04816","36.96600",""
"cpmo","EQ_MICS","PUBLISHED","2011","AMR","JAM","","PRLM","","","","No data","","","","Not available."
"cpmo","EQ_DHS","PUBLISHED","1997","EMR","JOR","","PRLM","","","","36.9 [33.4-40.6]","36.92330","33.42981","40.55944",""
"cpmo","EQ_DHS","PUBLISHED","2007","EMR","JOR","","NHLM","","","","36.1 [30.4-42.2]","36.06905","30.38488","42.17239",""
"cpmo","EQ_DHS","PUBLISHED","2007","EMR","JOR","","SHLM","","","","42.4 [40.6-44.1]","42.36024","40.62376","44.11581",""
"cpmo","EQ_DHS","PUBLISHED","2012","EMR","JOR","","SHLM","","","","43.0 [41.4-44.7]","43.01512","41.38854","44.65692",""
"cpmo","EQ_DHS","PUBLISHED","1999","EUR","KAZ","","PRLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"cpmo","EQ_MICS","PUBLISHED","2010","EUR","KAZ","","NHLM","","","","No data","","","","Not available."
"cpmo","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","NHLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"cpmo","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","SHLM","","","","52.7 [51.2-54.2]","52.69865","51.17449","54.21780",""
"cpmo","EQ_DHS","PUBLISHED","1998","AFR","KEN","","PRLM","","","","28.2 [26.2-30.2]","28.18666","26.22736","30.23235",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","KEN","","PRLM","","","","28.8 [26.4-31.4]","28.83968","26.40485","31.40323",""
"cpmo","EQ_DHS","PUBLISHED","2014","AFR","KEN","","NHLM","","","","15.4 [13.4-17.7]","15.43287","13.38745","17.72685",""
"cpmo","EQ_DHS","PUBLISHED","1997","EUR","KGZ","","SHLM","","","","49.0 [45.7-52.4]","49.04263","45.65420","52.43988",""
"cpmo","EQ_DHS","PUBLISHED","2012","EUR","KGZ","","PRLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"cpmo","EQ_DHS","PUBLISHED","2000","WPR","KHM","","NHLM","","","","16.2 [14.4-18.3]","16.21753","14.35916","18.26512",""
"cpmo","EQ_DHS","PUBLISHED","2005","WPR","KHM","","NHLM","","","","22.2 [20.1-24.5]","22.23521","20.08947","24.53976",""
"cpmo","EQ_DHS","PUBLISHED","2005","WPR","KHM","","SHLM","","","","31.9 [29.4-34.6]","31.93366","29.36076","34.62151",""
"cpmo","EQ_DHS","PUBLISHED","2010","WPR","KHM","","SHLM","","","","34.2 [32.0-36.4]","34.15807","31.98371","36.40113",""
"cpmo","EQ_MICS","PUBLISHED","2006","WPR","LAO","","PRLM","","","","No data","","","","Not available."
"cpmo","EQ_DHS","PUBLISHED","2007","AFR","LBR","","NHLM","","","","7.4 [5.7-9.5]","7.36229","5.69261","9.47250",""
"cpmo","EQ_DHS","PUBLISHED","2013","AFR","LBR","","SHLM","","","","27.1 [22.0-32.8]","27.05151","22.00215","32.77276",""
"cpmo","EQ_DHS","PUBLISHED","2004","AFR","LSO","","PRLM","","","","30.0 [27.6-32.5]","29.99568","27.63906","32.46309",""
"cpmo","EQ_DHS","PUBLISHED","2009","AFR","LSO","","PRLM","","","","38.5 [36.0-41.1]","38.53288","35.99525","41.13443",""
"cpmo","EQ_DHS","PUBLISHED","2003","EMR","MAR","","NHLM","","","","53.7 [52.2-55.3]","53.71032","52.15628","55.25718",""
"cpmo","EQ_DHS","PUBLISHED","2003","EMR","MAR","","SHLM","","","","56.4 [53.7-59.1]","56.44080","53.71931","59.12402",""
"cpmo","EQ_RHS","PUBLISHED","1997","EUR","MDA","","SHLM","","","","50.1 [47.7-52.5]","50.12548","47.71202","52.53836",""
"cpmo","EQ_MICS","PUBLISHED","2012","EUR","MDA","","PRLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","MDG","","NHLM","","","","5.2 [3.5-7.7]","5.23267","3.54398","7.66209",""
"cpmo","EQ_DHS","PUBLISHED","2008","AFR","MDG","","NHLM","","","","17.6 [15.5-19.8]","17.57772","15.54705","19.81141",""
"cpmo","EQ_DHS","PUBLISHED","2008","AFR","MDG","","SHLM","","","","34.4 [32.4-36.6]","34.44885","32.38466","36.57344",""
"cpmo","EQ_MICS","PUBLISHED","2015","AMR","MEX","","PRLM","","","","64.2 [59.6-68.5]","64.17314","59.64174","68.46478",""
"cpmo","EQ_MICS","PUBLISHED","2005","EUR","MKD","","PRLM","","","","7.4 [5.1-10.6]","7.38609","5.06878","10.64401",""
"cpmo","EQ_DHS","PUBLISHED","1995","AFR","MLI","","NHLM","","","","2.3 [1.9-2.8]","2.28829","1.88460","2.77601",""
"cpmo","EQ_DHS","PUBLISHED","2001","AFR","MLI","","SHLM","","","","25.6 [21.6-30.0]","25.57583","21.56251","30.04996",""
"cpmo","EQ_MICS","PUBLISHED","2009","AFR","MLI","","PRLM","","","","13.6 [11.9-15.4]","13.57400","11.90926","15.43068",""
"cpmo","EQ_DHS","PUBLISHED","2015","SEAR","MMR","","NHLM","","","","37.5 [32.9-42.4]","37.53719","32.89682","42.41835",""
"cpmo","EQ_MICS","PUBLISHED","2005","EUR","MNE","","NHLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"cpmo","EQ_MICS","PUBLISHED","2005","EUR","MNE","","SHLM","","","","18.7 [15.6-22.4]","18.73747","15.58118","22.36376",""
"cpmo","EQ_MICS","PUBLISHED","2013","EUR","MNE","","SHLM","","","","17.2 [14.3-20.4]","17.15294","14.34730","20.37671",""
"cpmo","EQ_MICS","PUBLISHED","2010","WPR","MNG","","PRLM","","","","55.1 [49.5-60.6]","55.10360","49.47820","60.60139",""
"cpmo","EQ_DHS","PUBLISHED","1997","AFR","MOZ","","NHLM","","","","2.5 [1.5-4.0]","2.48680","1.53898","3.99469",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","MOZ","","SHLM","","","","48.9 [41.9-55.9]","48.89745","41.89074","55.94776",""
"cpmo","EQ_DHS","PUBLISHED","2011","AFR","MOZ","","PRLM","","","","11.3 [10.3-12.5]","11.30958","10.25384","12.45893",""
"cpmo","EQ_MICS","PUBLISHED","2007","AFR","MRT","","PRLM","","","","10.3 [9.0-11.8]","10.30396","9.01347","11.75533",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","MWI","","NHLM","","","","21.7 [20.0-23.6]","21.74440","20.01068","23.58404",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","MWI","","SHLM","","","","41.6 [35.7-47.7]","41.59634","35.74347","47.69621",""
"cpmo","EQ_DHS","PUBLISHED","2004","AFR","MWI","","SHLM","","","","41.0 [36.9-45.3]","41.01976","36.86404","45.30775",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","MWI","","PRLM","","","","42.1 [40.6-43.7]","42.14054","40.55700","43.74041",""
"cpmo","EQ_DHS","PUBLISHED","2015","AFR","MWI","","NHLM","","","","53.7 [51.0-56.4]","53.67254","50.97007","56.35361",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","NAM","","NHLM","","","","27.4 [22.3-33.2]","27.43587","22.31294","33.23186",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","NAM","","SHLM","","","","55.1 [51.0-59.1]","55.08637","50.99826","59.10690",""
"cpmo","EQ_DHS","PUBLISHED","2013","AFR","NAM","","PRLM","","","","48.2 [43.7-52.6]","48.15366","43.70539","52.63140",""
"cpmo","EQ_DHS","PUBLISHED","1998","AFR","NER","","PRLM","","","","13.0 [10.4-16.1]","12.98368","10.42509","16.05764",""
"cpmo","EQ_DHS","PUBLISHED","2012","AFR","NER","","NHLM","","","","10.4 [9.2-11.7]","10.37011","9.20785","11.66023",""
"cpmo","EQ_DHS","PUBLISHED","2012","AFR","NER","","SHLM","","","","30.0 [26.5-33.8]","30.03091","26.53222","33.77882",""
"cpmo","EQ_DHS","PUBLISHED","1999","AFR","NGA","","SHLM","","","","18.7 [16.3-21.4]","18.72811","16.33257","21.38520",""
"cpmo","EQ_MICS","PUBLISHED","2007","AFR","NGA","","PRLM","","","","12.2 [10.5-14.1]","12.18960","10.47424","14.14151",""
"cpmo","EQ_MICS","PUBLISHED","2011","AFR","NGA","","NHLM","","","","3.1 [2.6-3.7]","3.07547","2.55898","3.69224",""
"cpmo","EQ_DHS","PUBLISHED","2013","AFR","NGA","","NHLM","","","","1.7 [1.4-2.1]","1.72704","1.43051","2.08374",""
"cpmo","EQ_DHS","PUBLISHED","2013","AFR","NGA","","SHLM","","","","19.5 [18.3-20.8]","19.50758","18.29355","20.78168",""
"cpmo","EQ_DHS","PUBLISHED","2001","AMR","NIC","","PRLM","","","","69.8 [68.2-71.4]","69.81434","68.17610","71.40363",""
"cpmo","EQ_DHS","PUBLISHED","1996","SEAR","NPL","","NHLM","","","","24.5 [22.3-26.9]","24.51883","22.31154","26.86896",""
"cpmo","EQ_DHS","PUBLISHED","2001","SEAR","NPL","","SHLM","","","","42.7 [39.1-46.3]","42.65653","39.10181","46.28878",""
"cpmo","EQ_MICS","PUBLISHED","2010","SEAR","NPL","","PRLM","","","","46.3 [41.4-51.3]","46.29819","41.35776","51.31239",""
"cpmo","EQ_DHS","PUBLISHED","2011","SEAR","NPL","","PRLM","","","","40.5 [36.9-44.1]","40.48949","36.93998","44.14133",""
"cpmo","EQ_DHS","PUBLISHED","2006","EMR","PAK","","NHLM","","","","18.9 [17.6-20.2]","18.87475","17.64601","20.16809",""
"cpmo","EQ_DHS","PUBLISHED","2006","EMR","PAK","","SHLM","","","","27.8 [25.3-30.4]","27.75401","25.29000","30.36053",""
"cpmo","EQ_DHS","PUBLISHED","2012","EMR","PAK","","SHLM","","","","30.1 [28.2-32.1]","30.14992","28.22805","32.14402",""
"cpmo","EQ_DHS","PUBLISHED","1996","AMR","PER","","PRLM","","","","34.9 [33.2-36.6]","34.87202","33.21832","36.56297",""
"cpmo","EQ_DHS","PUBLISHED","2004","AMR","PER","","NHLM","","","","24.0 [16.4-33.7]","23.99842","16.41591","33.67234",""
"cpmo","EQ_DHS","PUBLISHED","2005","AMR","PER","","NHLM","","","","37.1 [29.2-45.9]","37.14420","29.15436","45.90488",""
"cpmo","EQ_DHS","PUBLISHED","2005","AMR","PER","","SHLM","","","","52.2 [48.9-55.4]","52.15596","48.88813","55.40545",""
"cpmo","EQ_DHS","PUBLISHED","2007","AMR","PER","","PRLM","","","","40.5 [36.4-44.7]","40.48106","36.42638","44.66995",""
"cpmo","EQ_DHS","PUBLISHED","2008","AMR","PER","","PRLM","","","","42.5 [39.8-45.3]","42.53841","39.82849","45.29391",""
"cpmo","EQ_DHS","PUBLISHED","2010","AMR","PER","","NHLM","","","","40.2 [34.8-45.8]","40.17987","34.84986","45.75260",""
"cpmo","EQ_DHS","PUBLISHED","2010","AMR","PER","","SHLM","","","","54.0 [52.4-55.5]","53.98429","52.43458","55.52633",""
"cpmo","EQ_DHS","PUBLISHED","2011","AMR","PER","","SHLM","","","","54.3 [52.8-55.9]","54.33784","52.79369","55.87367",""
"cpmo","EQ_DHS","PUBLISHED","1993","WPR","PHL","","PRLM","","","","21.5 [20.0-23.1]","21.52008","20.04061","23.07725",""
"cpmo","EQ_DHS","PUBLISHED","2003","WPR","PHL","","NHLM","","","","11.7 [7.2-18.5]","11.72620","7.22519","18.47286",""
"cpmo","EQ_DHS","PUBLISHED","2008","WPR","PHL","","NHLM","","","","8.7 [5.2-14.1]","8.66820","5.22053","14.05509",""
"cpmo","EQ_DHS","PUBLISHED","2008","WPR","PHL","","SHLM","","","","35.8 [34.4-37.3]","35.79041","34.35567","37.25107",""
"cpmo","EQ_RHS","PUBLISHED","1998","AMR","PRY","","PRLM","","","","47.8 [44.0-51.7]","47.81725","43.95235","51.70845",""
"cpmo","EQ_RHS","PUBLISHED","2008","AMR","PRY","","NHLM","","","","66.2 [46.3-81.6]","66.17670","46.29833","81.61826","Attention - Estimate is based on 25-49 cases."
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","RWA","","SHLM","","","","16.7 [12.9-21.4]","16.69136","12.86886","21.37080",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","RWA","","PRLM","","","","46.3 [44.6-48.0]","46.26355","44.57652","47.95918",""
"cpmo","EQ_DHS","PUBLISHED","2014","AFR","RWA","","PRLM","","","","48.8 [47.0-50.5]","48.77575","47.00925","50.54531",""
"cpmo","EQ_MICS","PUBLISHED","2014","EMR","SDN","","NHLM","","","","4.0 [3.3-5.0]","4.02692","3.26823","4.95272",""
"cpmo","EQ_MICS","PUBLISHED","2014","EMR","SDN","","SHLM","","","","22.0 [20.1-24.0]","21.95870","20.05035","23.99418",""
"cpmo","EQ_DHS","PUBLISHED","1997","AFR","SEN","","SHLM","","","","34.5 [29.8-39.6]","34.51839","29.78607","39.57876",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","SEN","","PRLM","","","","20.5 [17.7-23.7]","20.53638","17.72594","23.66425",""
"cpmo","EQ_DHS","PUBLISHED","2014","AFR","SEN","","NHLM","","","","14.3 [12.2-16.7]","14.30525","12.21695","16.68267",""
"cpmo","EQ_DHS","PUBLISHED","2015","AFR","SEN","","NHLM","","","","16.0 [14.2-17.9]","15.95890","14.20119","17.88881",""
"cpmo","EQ_DHS","PUBLISHED","2015","AFR","SEN","","SHLM","","","","33.2 [29.1-37.6]","33.20200","29.11434","37.55949",""
"cpmo","EQ_DHS","PUBLISHED","2008","AFR","SLE","","PRLM","","","","9.5 [7.1-12.6]","9.47628","7.08055","12.57294",""
"cpmo","EQ_MICS","PUBLISHED","2010","AFR","SLE","","PRLM","","","","13.7 [11.5-16.3]","13.71894","11.49858","16.28915",""
"cpmo","EQ_RHS","PUBLISHED","1993","AMR","SLV","","NHLM","","","","41.5 [36.6-46.6]","41.49660","36.58168","46.58677",""
