"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","RSUDSPECIFICPOPULATION","Display Value","Numeric","Low","High","Comments"
"RSUD_590","PUBLISHED","2014","EUR","HRV","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HRV","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HRV","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HRV","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HRV","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HRV","ELDERLY","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","HTI","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","HTI","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","HTI","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","HTI","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","HTI","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HUN","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HUN","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","HUN","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IND","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IND","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IND","COMMERCIAL_SEX_WORKERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IND","MINORITY_GROUPS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IND","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IND","PEOPLE_WITH_TB","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IND","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IND","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","IND","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","IRL","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","IRL","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","IRL","MINORITY_GROUPS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","IRL","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","IRL","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","IRL","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","IRL","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","IRL","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRN","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRQ","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRQ","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRQ","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRQ","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","IRQ","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISL","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISL","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISL","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISL","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISL","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISL","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISL","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISR","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISR","COMMERCIAL_SEX_WORKERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISR","INDIGENOUS_POPULATIONS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISR","MINORITY_GROUPS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISR","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISR","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISR","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISR","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISR","REFUGEES","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ISR","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ITA","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ITA","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ITA","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","JAM","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","JAM","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","JAM","COMMERCIAL_SEX_WORKERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","JAM","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","JAM","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","JAM","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","JOR","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","JOR","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","JOR","COMMERCIAL_SEX_WORKERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","JOR","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","JOR","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","JOR","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","JOR","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","JPN","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","JPN","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KAZ","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","KAZ","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","KEN","COMMERCIAL_SEX_WORKERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","KEN","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","KEN","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","KEN","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KHM","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KHM","COMMERCIAL_SEX_WORKERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KHM","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KHM","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KIR","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KIR","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KIR","COMMERCIAL_SEX_WORKERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KIR","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KIR","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KIR","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KIR","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KIR","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KOR","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KOR","MINORITY_GROUPS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KOR","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KOR","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KOR","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KOR","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","KOR","ELDERLY","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","KWT","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","KWT","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","KWT","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","KWT","PEOPLE_WITH_TB","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","KWT","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","KWT","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","LAO","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","LAO","COMMERCIAL_SEX_WORKERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","LAO","INDIGENOUS_POPULATIONS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","LAO","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","LAO","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","LAO","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","LAO","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","LAO","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","LAO","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBN","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","LBN","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","LCA","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","LCA","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","LKA","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","LKA","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","LKA","COMMERCIAL_SEX_WORKERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","LKA","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","LKA","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","LKA","PEOPLE_WITH_TB","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","LKA","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","LKA","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","LKA","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","LKA","REFUGEES","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","LKA","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","LKA","ELDERLY","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","LTU","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","LTU","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","LTU","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","LTU","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","LTU","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","LVA","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","LVA","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","MAR","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","MAR","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","MDA","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","MDA","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","MDA","COMMERCIAL_SEX_WORKERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","MDA","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","MDA","PEOPLE_WITH_TB","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","MDA","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","MDA","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","MDG","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","MDG","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","MDG","COMMERCIAL_SEX_WORKERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","MDG","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","MDG","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","MDG","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","MDG","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","MDG","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","MEX","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","MEX","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","MEX","COMMERCIAL_SEX_WORKERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","MEX","INDIGENOUS_POPULATIONS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","MEX","MINORITY_GROUPS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","MEX","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","MEX","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","MEX","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","MEX","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","MEX","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","MEX","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","MKD","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","MKD","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","MKD","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","MLT","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","MLT","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","MLT","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","MNE","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","MOZ","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","MUS","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","MUS","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","MWI","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","MWI","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","MWI","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","MWI","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","MWI","PEOPLE_WITH_TB","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","MWI","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","MWI","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","MWI","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","MWI","ELDERLY","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AFR","NAM","COMMERCIAL_SEX_WORKERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","NLD","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","NLD","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","NLD","COMMERCIAL_SEX_WORKERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","NLD","INDIGENOUS_POPULATIONS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","NLD","MINORITY_GROUPS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","NLD","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","NLD","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","NLD","PEOPLE_WITH_TB","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","NLD","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","NLD","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","NLD","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","NLD","REFUGEES","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","NLD","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","NLD","ELDERLY","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","NOR","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","NOR","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NZL","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NZL","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NZL","COMMERCIAL_SEX_WORKERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NZL","INDIGENOUS_POPULATIONS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NZL","MINORITY_GROUPS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NZL","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NZL","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NZL","PEOPLE_WITH_TB","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NZL","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NZL","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NZL","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NZL","REFUGEES","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NZL","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NZL","ELDERLY","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","OMN","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","OMN","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","OMN","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","PAK","COMMERCIAL_SEX_WORKERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EMR","PAK","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PAN","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PAN","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PAN","INDIGENOUS_POPULATIONS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PAN","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PAN","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PAN","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PAN","ELDERLY","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PER","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PER","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PER","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PER","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PER","PEOPLE_WITH_TB","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PER","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PER","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PER","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PHL","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PHL","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PHL","COMMERCIAL_SEX_WORKERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PHL","MINORITY_GROUPS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PHL","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PHL","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PHL","PEOPLE_WITH_TB","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PHL","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PHL","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PHL","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PHL","REFUGEES","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PHL","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PHL","ELDERLY","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PNG","INDIGENOUS_POPULATIONS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PNG","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PNG","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PNG","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PNG","ELDERLY","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","POL","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","POL","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","POL","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","POL","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","PRT","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","PRT","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","PRT","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","PRT","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","PRT","PREGNANT_WOMEN","Yes","","","",""
"RSUD_590","PUBLISHED","2014","EUR","PRT","YOUNG_ADULTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PRY","CHILDREN_AND_ADOLESCENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PRY","CHILDREN_AND_FAMILIES_RISK","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PRY","COMMERCIAL_SEX_WORKERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PRY","PARENTS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PRY","PEOPLE_LIVING_WITH_HIV_AIDS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PRY","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PRY","PRISONERS","Yes","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PRY","YOUNG_ADULTS","Yes","","","",""
