"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","COUNTRY","Display Value","Numeric","Low","High","Comments"
"SI_POV_DAY1","PUBLISHED","2011","WPR","","CHN","7.9","7.90000","","","World Development Indicators database, World Bank: Estimated from grouped consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2012","WPR","","CHN","6.5","6.50000","","","World Development Indicators database, World Bank: Estimated from grouped consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2013","WPR","","CHN","1.9","1.90000","","","World Development Indicators database, World Bank: Estimated from grouped consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2014","WPR","","CHN","1.4","1.40000","","","World Development Indicators database, World Bank: Estimated from grouped consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2015","WPR","","CHN","0.7","0.70000","","","World Development Indicators database, World Bank: Estimated from grouped consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2002","AFR","","CIV","23.2","23.20000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2008","AFR","","CIV","29.1","29.10000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2015","AFR","","CIV","28.2","28.20000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2001","AFR","","CMR","23.1","23.10000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2007","AFR","","CMR","29.3","29.30000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2014","AFR","","CMR","23.8","23.80000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2004","AFR","","COD","94.1","94.10000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2012","AFR","","COD","76.6","76.60000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2005","AFR","","COG","53.4","53.40000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2011","AFR","","COG","37.0","37.00000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2000","AMR","","COL","16.4","16.40000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2001","AMR","","COL","19.7","19.70000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2002","AMR","","COL","14.3","14.30000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2003","AMR","","COL","12.0","12.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2004","AMR","","COL","10.9","10.90000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2005","AMR","","COL","9.7","9.70000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2008","AMR","","COL","10.4","10.40000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2009","AMR","","COL","8.9","8.90000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2010","AMR","","COL","7.7","7.70000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2011","AMR","","COL","6.3","6.30000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2012","AMR","","COL","6.2","6.20000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2013","AMR","","COL","5.7","5.70000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2014","AMR","","COL","5.0","5.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2015","AMR","","COL","4.5","4.50000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2016","AMR","","COL","4.5","4.50000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2017","AMR","","COL","3.9","3.90000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2004","AFR","","COM","13.5","13.50000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2013","AFR","","COM","17.9","17.90000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2001","AFR","","CPV","16.2","16.20000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2007","AFR","","CPV","8.1","8.10000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2000","AMR","","CRI","6.5","6.50000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2001","AMR","","CRI","4.7","4.70000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2002","AMR","","CRI","4.5","4.50000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2003","AMR","","CRI","4.4","4.40000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2004","AMR","","CRI","4.3","4.30000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2005","AMR","","CRI","3.1","3.10000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2006","AMR","","CRI","3.2","3.20000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2007","AMR","","CRI","1.7","1.70000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2008","AMR","","CRI","2.2","2.20000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2009","AMR","","CRI","2.4","2.40000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2010","AMR","","CRI","1.5","1.50000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2011","AMR","","CRI","1.6","1.60000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2012","AMR","","CRI","1.6","1.60000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2013","AMR","","CRI","1.6","1.60000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2014","AMR","","CRI","1.4","1.40000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2015","AMR","","CRI","1.5","1.50000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2016","AMR","","CRI","1.3","1.30000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2017","AMR","","CRI","1.0","1.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2004","EUR","","CYP","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2005","EUR","","CYP","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2006","EUR","","CYP","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2007","EUR","","CYP","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2008","EUR","","CYP","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2009","EUR","","CYP","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2010","EUR","","CYP","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2011","EUR","","CYP","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2012","EUR","","CYP","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2013","EUR","","CYP","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2014","EUR","","CYP","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2015","EUR","","CYP","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2004","EUR","","CZE","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2005","EUR","","CZE","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2006","EUR","","CZE","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2007","EUR","","CZE","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2008","EUR","","CZE","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2009","EUR","","CZE","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
