"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SPECIALPOPULATION","RSUDSPECIFICPOPULATION","Display Value","Numeric","Low","High","Comments"
"RSUD_77","PUBLISHED","2008","AFR","ZAF","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ESP","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ESP","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ESP","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ESP","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ESP","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ESP","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ESP","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ESP","MINORITY_GROUPS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","ESP","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","LKA","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","LKA","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","LKA","REFUGEES","","yes","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","LKA","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","LKA","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","LKA","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","LKA","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","LKA","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","LKA","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SDN","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SDN","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SDN","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SDN","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SDN","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SDN","INDIGENOUS_POPULATIONS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SDN","MINORITY_GROUPS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SDN","REFUGEES","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SDN","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","SUR","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","SUR","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","SUR","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","SUR","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","SUR","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","SUR","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","SUR","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","SUR","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","SUR","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SWZ","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SWZ","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SWZ","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SWZ","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SWZ","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SWZ","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SWZ","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SWZ","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SWZ","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SWE","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SWE","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SWE","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SWE","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SWE","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SWE","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SWE","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SWE","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SWE","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","CHE","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","CHE","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","CHE","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","CHE","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","CHE","MINORITY_GROUPS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","CHE","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","CHE","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","CHE","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","CHE","REFUGEES","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SYR","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SYR","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SYR","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SYR","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SYR","CHILDREN_AND_ADOLESCENTS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SYR","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SYR","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SYR","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SYR","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","TJK","MINORITY_GROUPS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","TJK","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","TJK","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","TJK","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","TJK","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","TJK","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","TJK","REFUGEES","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","TJK","INDIGENOUS_POPULATIONS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","TJK","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","THA","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","THA","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","THA","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","THA","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","THA","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","THA","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","THA","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","THA","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","THA","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","TLS","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","TLS","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","TLS","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","TLS","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","TLS","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","TLS","CHILDREN_AND_ADOLESCENTS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","TLS","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","TLS","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","SEAR","TLS","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","TGO","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","TGO","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","TGO","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","TGO","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","TGO","REFUGEES","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","TGO","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","TGO","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","TGO","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","TGO","CHILDREN_AND_ADOLESCENTS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","TUN","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","TUN","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","TUN","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","TUN","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","TUN","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","TUN","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","TUN","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","TUN","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","TUN","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","TUR","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","TUR","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","TUR","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","TUR","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","TUR","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","TUR","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","TUR","CHILDREN_AND_ADOLESCENTS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","TUR","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","TUR","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","UGA","REFUGEES","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","UGA","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","UGA","MINORITY_GROUPS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","UGA","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","UGA","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","UGA","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","UGA","INDIGENOUS_POPULATIONS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","UGA","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","UGA","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","UKR","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","UKR","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","UKR","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","UKR","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","UKR","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","UKR","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","UKR","CHILDREN_AND_ADOLESCENTS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","UKR","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","UKR","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","URY","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","URY","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","URY","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","URY","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","URY","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","URY","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","URY","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","URY","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","URY","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","UZB","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","UZB","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","UZB","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","UZB","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","UZB","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","UZB","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","UZB","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","UZB","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","UZB","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","VEN","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","VEN","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","VEN","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","VEN","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","VEN","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","VEN","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","VEN","INDIGENOUS_POPULATIONS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","VEN","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","VEN","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","VNM","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","VNM","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","VNM","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","VNM","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","VNM","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","VNM","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","VNM","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","VNM","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","VNM","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZMB","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZMB","CHILDREN_AND_ADOLESCENTS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZMB","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZMB","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZMB","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZMB","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZMB","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZMB","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZMB","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZWE","REFUGEES","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZWE","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZWE","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZWE","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZWE","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZWE","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZWE","INDIGENOUS_POPULATIONS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZWE","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZWE","MINORITY_GROUPS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MNE","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MNE","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MNE","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MNE","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MNE","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MNE","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MNE","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MNE","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MNE","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","CIV","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","CIV","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","CIV","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","CIV","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","CIV","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","CIV","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","CIV","CHILDREN_AND_ADOLESCENTS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","CIV","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","CIV","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
